name,iso3,year,percent,residence,indicator,pop,region,income_id
North Macedonia,MKD,2000,10.1030871214393,urban,Safely managed,1191348.17572725,Europe & Central Asia,UMC
North Macedonia,MKD,2010,9.346927491587783,urban,Safely managed,1182163.0950301979,Europe & Central Asia,UMC
North Macedonia,MKD,2020,8.15422076753893,urban,Safely managed,1218402.190640755,Europe & Central Asia,UMC
Northern Mariana Islands,MNP,2000,NA,urban,Safely managed,51795.02800761169,East Asia & Pacific,HIC
Northern Mariana Islands,MNP,2010,NA,urban,Safely managed,49086.08816768741,East Asia & Pacific,HIC
Northern Mariana Islands,MNP,2020,NA,urban,Safely managed,52836.17212921206,East Asia & Pacific,HIC
Norway,NOR,2000,NA,urban,Safely managed,3420425.0672340393,Europe & Central Asia,HIC
Norway,NOR,2010,NA,urban,Safely managed,3864827.0317109674,Europe & Central Asia,HIC
Norway,NOR,2020,NA,urban,Safely managed,4498221.026106477,Europe & Central Asia,HIC
Oman,OMN,2000,NA,urban,Safely managed,1623165.5306176096,Middle East & North Africa,HIC
Oman,OMN,2010,NA,urban,Safely managed,2285972.867020145,Middle East & North Africa,HIC
Oman,OMN,2020,NA,urban,Safely managed,4405788.917647824,Middle East & North Africa,HIC
Pakistan,PAK,2000,NA,urban,Safely managed,46947762.15173364,South Asia,LMC
Pakistan,PAK,2010,NA,urban,Safely managed,62793244.43635821,South Asia,LMC
Pakistan,PAK,2020,NA,urban,Safely managed,82094635.76998591,South Asia,LMC
Palau,PLW,2000,NA,urban,Safely managed,13437.371094669796,East Asia & Pacific,UMC
Palau,PLW,2010,NA,urban,Safely managed,13432.644774982764,East Asia & Pacific,UMC
Palau,PLW,2020,NA,urban,Safely managed,14652.348006094982,East Asia & Pacific,UMC
Panama,PAN,2000,NA,urban,Safely managed,1884806.4650130272,Latin America & Caribbean,HIC
Panama,PAN,2010,NA,urban,Safely managed,2372848.841731623,Latin America & Caribbean,HIC
Panama,PAN,2020,NA,urban,Safely managed,2951905.488155782,Latin America & Caribbean,HIC
Papua New Guinea,PNG,2000,31.50081877746413,urban,Safely managed,772115.7348622009,East Asia & Pacific,LMC
Papua New Guinea,PNG,2010,29.82472733247914,urban,Safely managed,951755.5881376332,East Asia & Pacific,LMC
Papua New Guinea,PNG,2020,28.34031656984918,urban,Safely managed,1193980.822914578,East Asia & Pacific,LMC
Paraguay,PRY,2000,49.69730318671697,urban,Safely managed,2945380.8459174265,Latin America & Caribbean,UMC
Paraguay,PRY,2010,51.75602290413133,urban,Safely managed,3702637.5067629665,Latin America & Caribbean,UMC
Paraguay,PRY,2020,53.68088198527789,urban,Safely managed,4435220.628445577,Latin America & Caribbean,UMC
Peru,PER,2000,12.18243425424813,urban,Safely managed,19326871.780105084,Latin America & Caribbean,UMC
Peru,PER,2010,35.9855624729287,urban,Safely managed,22185855.6737417,Latin America & Caribbean,UMC
Peru,PER,2020,63.52975074766987,urban,Safely managed,25815969.1089943,Latin America & Caribbean,UMC
Philippines,PHL,2000,45.58772266847594,urban,Safely managed,35981496.157731116,East Asia & Pacific,LMC
Philippines,PHL,2010,47.85440057695592,urban,Safely managed,42597018.379935026,East Asia & Pacific,LMC
Philippines,PHL,2020,54.86404524644747,urban,Safely managed,51950198.07774962,East Asia & Pacific,LMC
Poland,POL,2000,87.8445385378743,urban,Safely managed,23795653.80769968,Europe & Central Asia,HIC
Poland,POL,2010,90.91539913292505,urban,Safely managed,23339772.12229371,Europe & Central Asia,HIC
Poland,POL,2020,93.7667664648639,urban,Safely managed,22724238.48813817,Europe & Central Asia,HIC
Portugal,PRT,2000,54.84772030290706,urban,Safely managed,5601528.992513418,Europe & Central Asia,HIC
Portugal,PRT,2010,72.66010817101707,urban,Safely managed,6417712.584859133,Europe & Central Asia,HIC
Portugal,PRT,2020,92.67369009017598,urban,Safely managed,6761436.183478832,Europe & Central Asia,HIC
Puerto Rico,PRI,2000,NA,urban,Safely managed,3463016.6676588356,Latin America & Caribbean,HIC
Puerto Rico,PRI,2010,NA,urban,Safely managed,3358786.958855074,Latin America & Caribbean,HIC
Puerto Rico,PRI,2020,NA,urban,Safely managed,2677202.7993174084,Latin America & Caribbean,HIC
Qatar,QAT,2000,NA,urban,Safely managed,570610.9005715884,Middle East & North Africa,HIC
Qatar,QAT,2010,NA,urban,Safely managed,1828502.7395191423,Middle East & North Africa,HIC
Qatar,QAT,2020,NA,urban,Safely managed,2859019.966730103,Middle East & North Africa,HIC
Republic of Korea,KOR,2000,NA,urban,Safely managed,37723824.35296178,East Asia & Pacific,HIC
Republic of Korea,KOR,2010,NA,urban,Safely managed,40595715.200134516,East Asia & Pacific,HIC
Republic of Korea,KOR,2020,NA,urban,Safely managed,41740293.88202906,East Asia & Pacific,HIC
Republic of Moldova,MDA,2000,71.52373170206519,urban,Safely managed,1873923.7311295047,Europe & Central Asia,UMC
Republic of Moldova,MDA,2010,75.20116673971108,urban,Safely managed,1741491.5518148337,Europe & Central Asia,UMC
Republic of Moldova,MDA,2020,78.93834993299726,urban,Safely managed,1728512.8734932095,Europe & Central Asia,UMC
Réunion,REU,2000,NA,urban,Safely managed,671654.76742371,NA,NA
Réunion,REU,2010,NA,urban,Safely managed,818057.7142654033,NA,NA
Réunion,REU,2020,NA,urban,Safely managed,892255.0208802802,NA,NA
Romania,ROU,2000,NA,urban,Safely managed,11733720.483917072,Europe & Central Asia,HIC
Romania,ROU,2010,NA,urban,Safely managed,11019797.670274973,Europe & Central Asia,HIC
Romania,ROU,2020,NA,urban,Safely managed,10425669.235287309,Europe & Central Asia,HIC
Russian Federation,RUS,2000,60.54155746215287,urban,Safely managed,107387985.03947617,Europe & Central Asia,UMC
Russian Federation,RUS,2010,62.26655579751269,urban,Safely managed,105725561.3818717,Europe & Central Asia,UMC
Russian Federation,RUS,2020,63.73714472453094,urban,Safely managed,109091849.0164101,Europe & Central Asia,UMC
Rwanda,RWA,2000,NA,urban,Safely managed,1184182.2406821186,Sub-Saharan Africa,LIC
Rwanda,RWA,2010,NA,urban,Safely managed,1700061.479930319,Sub-Saharan Africa,LIC
Rwanda,RWA,2020,NA,urban,Safely managed,2257829.214429818,Sub-Saharan Africa,LIC
Saint Barthelemy,BLM,2000,NA,urban,Safely managed,7416,NA,NA
Saint Barthelemy,BLM,2010,NA,urban,Safely managed,9234,NA,NA
Saint Barthelemy,BLM,2020,NA,urban,Safely managed,9885,NA,NA
Saint Helena,SHN,2000,NA,urban,Safely managed,2443.696930637743,NA,NA
Saint Helena,SHN,2010,NA,urban,Safely managed,2047.2850346565247,NA,NA
Saint Helena,SHN,2020,NA,urban,Safely managed,2433.3783042195137,NA,NA
Saint Kitts and Nevis,KNA,2000,NA,urban,Safely managed,14449.525746206054,Latin America & Caribbean,HIC
Saint Kitts and Nevis,KNA,2010,NA,urban,Safely managed,15351.22616384324,Latin America & Caribbean,HIC
Saint Kitts and Nevis,KNA,2020,NA,urban,Safely managed,16406.008178738994,Latin America & Caribbean,HIC
Saint Lucia,LCA,2000,NA,urban,Safely managed,43532.13450746264,Latin America & Caribbean,UMC
Saint Lucia,LCA,2010,NA,urban,Safely managed,32119.971129318288,Latin America & Caribbean,UMC
Saint Lucia,LCA,2020,NA,urban,Safely managed,34597.538747504594,Latin America & Caribbean,UMC
Saint Martin (French part),MAF,2000,NA,urban,Safely managed,28935,Latin America & Caribbean,HIC
Saint Martin (French part),MAF,2010,NA,urban,Safely managed,37582,Latin America & Caribbean,HIC
Saint Martin (French part),MAF,2020,NA,urban,Safely managed,38659,Latin America & Caribbean,HIC
Saint Pierre and Miquelon,SPM,2000,NA,urban,Safely managed,5614.4781340622285,NA,NA
Saint Pierre and Miquelon,SPM,2010,NA,urban,Safely managed,5718.666787354741,NA,NA
Saint Pierre and Miquelon,SPM,2020,NA,urban,Safely managed,5213.2978519149765,NA,NA
Saint Vincent and the Grenadines,VCT,2000,NA,urban,Safely managed,48704.635866470075,Latin America & Caribbean,UMC
Saint Vincent and the Grenadines,VCT,2010,NA,urban,Safely managed,53005.17806007995,Latin America & Caribbean,UMC
Saint Vincent and the Grenadines,VCT,2020,NA,urban,Safely managed,58837.40972229862,Latin America & Caribbean,UMC
Samoa,WSM,2000,38.62106182216627,urban,Safely managed,38339.75650274836,East Asia & Pacific,LMC
Samoa,WSM,2010,38.14800585997948,urban,Safely managed,37333.83472339599,East Asia & Pacific,LMC
Samoa,WSM,2020,36.58604462082097,urban,Safely managed,35493.5654340149,East Asia & Pacific,LMC
San Marino,SMR,2000,NA,urban,Safely managed,25658.623814941388,Europe & Central Asia,HIC
San Marino,SMR,2010,NA,urban,Safely managed,29890.987757806433,Europe & Central Asia,HIC
San Marino,SMR,2020,NA,urban,Safely managed,33089.210538638,Europe & Central Asia,HIC
Sao Tome and Principe,STP,2000,15.93363403453894,urban,Safely managed,76003.12852635283,Sub-Saharan Africa,LMC
Sao Tome and Principe,STP,2010,26.05797893640352,urban,Safely managed,117155.21006878931,Sub-Saharan Africa,LMC
Sao Tome and Principe,STP,2020,36.14790453874366,urban,Safely managed,162954.97514270243,Sub-Saharan Africa,LMC
Saudi Arabia,SAU,2000,NA,urban,Safely managed,16499662.750152051,Middle East & North Africa,HIC
Saudi Arabia,SAU,2010,NA,urban,Safely managed,22508638.308329582,Middle East & North Africa,HIC
Saudi Arabia,SAU,2020,NA,urban,Safely managed,29343565.12877345,Middle East & North Africa,HIC
Senegal,SEN,2000,15.55685770954061,urban,Safely managed,3950445.2888496965,Sub-Saharan Africa,LMC
Senegal,SEN,2010,17.0089343872027,urban,Safely managed,5549603.683461994,Sub-Saharan Africa,LMC
Senegal,SEN,2020,24.36074399426138,urban,Safely managed,8057514.1201502085,Sub-Saharan Africa,LMC
Serbia,SRB,2000,13.9960150628107,urban,Safely managed,5006518.2326084,Europe & Central Asia,UMC
Serbia,SRB,2010,14.75805471089484,urban,Safely managed,4944562.068582773,Europe & Central Asia,UMC
Serbia,SRB,2020,17.16506758492858,urban,Safely managed,4931895.861687511,Europe & Central Asia,UMC
Seychelles,SYC,2000,NA,urban,Safely managed,40849.72080645384,Sub-Saharan Africa,HIC
Seychelles,SYC,2010,NA,urban,Safely managed,48681.37082459143,Sub-Saharan Africa,HIC
Seychelles,SYC,2020,NA,urban,Safely managed,56590.735703118844,Sub-Saharan Africa,HIC
Sierra Leone,SLE,2000,16.79009291261651,urban,Safely managed,1633298.8203923777,Sub-Saharan Africa,LIC
Sierra Leone,SLE,2010,18.6071468726664,urban,Safely managed,2492859.549100343,Sub-Saharan Africa,LIC
Sierra Leone,SLE,2020,19.7699731998184,urban,Safely managed,3423961.2396444194,Sub-Saharan Africa,LIC
Singapore,SGP,2000,100,urban,Safely managed,4028872.0703125,East Asia & Pacific,HIC
Singapore,SGP,2010,100,urban,Safely managed,5131169.921875,East Asia & Pacific,HIC
Singapore,SGP,2020,100,urban,Safely managed,5850342.7734375,East Asia & Pacific,HIC
Sint Maarten (Dutch part),SXM,2000,NA,urban,Safely managed,32563.99917602539,Latin America & Caribbean,HIC
Sint Maarten (Dutch part),SXM,2010,NA,urban,Safely managed,34166.00036621094,Latin America & Caribbean,HIC
Sint Maarten (Dutch part),SXM,2020,NA,urban,Safely managed,42881.99996948242,Latin America & Caribbean,HIC
Slovakia,SVK,2000,90.69094151464837,urban,Safely managed,3036136.182154417,Europe & Central Asia,HIC
Slovakia,SVK,2010,89.21059222787004,urban,Safely managed,2955337.6841776073,Europe & Central Asia,HIC
Slovakia,SVK,2020,87.89290005312465,urban,Safely managed,2935104.020861704,Europe & Central Asia,HIC
Slovenia,SVN,2000,NA,urban,Safely managed,1008842.269898951,Europe & Central Asia,HIC
Slovenia,SVN,2010,NA,urban,Safely managed,1075979.8436323276,Europe & Central Asia,HIC
Slovenia,SVN,2020,NA,urban,Safely managed,1145865.7561845146,Europe & Central Asia,HIC
Solomon Islands,SLB,2000,NA,urban,Safely managed,65254.72453875059,East Asia & Pacific,LMC
Solomon Islands,SLB,2010,NA,urban,Safely managed,105825.57965285378,East Asia & Pacific,LMC
Solomon Islands,SLB,2020,NA,urban,Safely managed,169452.80083532562,East Asia & Pacific,LMC
Somalia,SOM,2000,34.14430393442029,urban,Safely managed,2949756.7652606964,Sub-Saharan Africa,LIC
Somalia,SOM,2010,38.38290258376657,urban,Safely managed,4734451.191213727,Sub-Saharan Africa,LIC
Somalia,SOM,2020,43.94156469291196,urban,Safely managed,7333289.879128933,Sub-Saharan Africa,LIC
South Africa,ZAF,2000,NA,urban,Safely managed,25582582.13028163,Sub-Saharan Africa,UMC
South Africa,ZAF,2010,NA,urban,Safely managed,31866172.850996256,Sub-Saharan Africa,UMC
South Africa,ZAF,2020,NA,urban,Safely managed,39946778.32651138,Sub-Saharan Africa,UMC
South Sudan,SSD,2000,NA,urban,Safely managed,NA,Sub-Saharan Africa,LIC
South Sudan,SSD,2010,NA,urban,Safely managed,NA,Sub-Saharan Africa,LIC
South Sudan,SSD,2020,NA,urban,Safely managed,2261021.1562580243,Sub-Saharan Africa,LIC
Spain,ESP,2000,NA,urban,Safely managed,31133768.289612237,Europe & Central Asia,HIC
Spain,ESP,2010,NA,urban,Safely managed,36813624.842599034,Europe & Central Asia,HIC
Spain,ESP,2020,NA,urban,Safely managed,37782537.58665085,Europe & Central Asia,HIC
Sri Lanka,LKA,2000,NA,urban,Safely managed,3451323.7275683135,South Asia,LMC
Sri Lanka,LKA,2010,NA,urban,Safely managed,3692904.38513197,South Asia,LMC
Sri Lanka,LKA,2020,NA,urban,Safely managed,4007061.332001686,South Asia,LMC
State of Palestine,PSE,2000,55.16117499225044,urban,Safely managed,2320287.1181715466,Middle East & North Africa,LMC
State of Palestine,PSE,2010,60.78486919340052,urban,Safely managed,3007210.7152194153,Middle East & North Africa,LMC
State of Palestine,PSE,2020,72.35431117436586,urban,Safely managed,3913755.054116249,Middle East & North Africa,LMC
Sudan,SDN,2000,NA,urban,Safely managed,8863017.305351049,Sub-Saharan Africa,LIC
Sudan,SDN,2010,NA,urban,Safely managed,11430600.462629199,Sub-Saharan Africa,LIC
Sudan,SDN,2020,NA,urban,Safely managed,15458182.265237868,Sub-Saharan Africa,LIC
Suriname,SUR,2000,25.46538658110732,urban,Safely managed,312914.0326719824,Latin America & Caribbean,UMC
Suriname,SUR,2010,23.60038152708865,urban,Safely managed,351043.34725625813,Latin America & Caribbean,UMC
Suriname,SUR,2020,20.693520765988,urban,Safely managed,388052.51842319034,Latin America & Caribbean,UMC
Sweden,SWE,2000,94.07781831003804,urban,Safely managed,7462888.936479165,Europe & Central Asia,HIC
Sweden,SWE,2010,94.79004349577826,urban,Safely managed,7986892.107699811,Europe & Central Asia,HIC
Sweden,SWE,2020,95.52761682601766,urban,Safely managed,8885034.0904513,Europe & Central Asia,HIC
Switzerland,CHE,2000,99.89989989989989,urban,Safely managed,5242308.1397125125,Europe & Central Asia,HIC
Switzerland,CHE,2010,99.89989989989989,urban,Safely managed,5747730.721011311,Europe & Central Asia,HIC
Switzerland,CHE,2020,99.89989989989989,urban,Safely managed,6397061.095202194,Europe & Central Asia,HIC
Syrian Arab Republic,SYR,2000,NA,urban,Safely managed,8524942.175591141,Middle East & North Africa,LIC
Syrian Arab Republic,SYR,2010,NA,urban,Safely managed,11877572.478720995,Middle East & North Africa,LIC
Syrian Arab Republic,SYR,2020,NA,urban,Safely managed,9708489.455245733,Middle East & North Africa,LIC
Tajikistan,TJK,2000,NA,urban,Safely managed,1647389.4596248304,Europe & Central Asia,LMC
Tajikistan,TJK,2010,NA,urban,Safely managed,1996265.568032423,Europe & Central Asia,LMC
Tajikistan,TJK,2020,NA,urban,Safely managed,2623423.5664908774,Europe & Central Asia,LMC
Thailand,THA,2000,23.28780098196634,urban,Safely managed,19758316.785566807,East Asia & Pacific,UMC
Thailand,THA,2010,25.9025417480697,urban,Safely managed,29469052.228292227,East Asia & Pacific,UMC
Thailand,THA,2020,29.58435901481381,urban,Safely managed,35898128.159106374,East Asia & Pacific,UMC
Timor-Leste,TLS,2000,NA,urban,Safely managed,NA,East Asia & Pacific,LMC
Timor-Leste,TLS,2010,NA,urban,Safely managed,303254.1293406511,East Asia & Pacific,LMC
Timor-Leste,TLS,2020,NA,urban,Safely managed,412936.0355760438,East Asia & Pacific,LMC
Togo,TGO,2000,11.44452412436368,urban,Safely managed,1620474.2776464487,Sub-Saharan Africa,LIC
Togo,TGO,2010,12.23402836544722,urban,Safely managed,2410246.8986620754,Sub-Saharan Africa,LIC
Togo,TGO,2020,12.27883155519237,urban,Safely managed,3543299.5032444964,Sub-Saharan Africa,LIC
Tokelau,TKL,2000,NA,urban,Safely managed,0,NA,NA
Tokelau,TKL,2010,NA,urban,Safely managed,0,NA,NA
Tokelau,TKL,2020,NA,urban,Safely managed,0,NA,NA
Tonga,TON,2000,28.59616363768539,urban,Safely managed,22543.01412447603,East Asia & Pacific,UMC
Tonga,TON,2010,28.88667790787899,urban,Safely managed,24320.11668320862,East Asia & Pacific,UMC
Tonga,TON,2020,23.23650757793619,urban,Safely managed,24414.948673537,East Asia & Pacific,UMC
Trinidad and Tobago,TTO,2000,NA,urban,Safely managed,708405.2556926388,Latin America & Caribbean,HIC
Trinidad and Tobago,TTO,2010,NA,urban,Safely managed,717529.839479737,Latin America & Caribbean,HIC
Trinidad and Tobago,TTO,2020,NA,urban,Safely managed,744725.1328943762,Latin America & Caribbean,HIC
Tunisia,TUN,2000,71.25891942350361,urban,Safely managed,6158198.759171851,Middle East & North Africa,LMC
Tunisia,TUN,2010,79.82629067309264,urban,Safely managed,7089135.09109661,Middle East & North Africa,LMC
Tunisia,TUN,2020,88.57644901510817,urban,Safely managed,8221976.378150656,Middle East & North Africa,LMC
Turkey,TUR,2000,62.7998092435162,urban,Safely managed,40942333.148920536,Europe & Central Asia,UMC
Turkey,TUR,2010,69.845826768642155,urban,Safely managed,51225590.00955224,Europe & Central Asia,UMC
Turkey,TUR,2020,77.9761400126764,urban,Safely managed,64186252.29253472,Europe & Central Asia,UMC
Turkmenistan,TKM,2000,NA,urban,Safely managed,2073489.7350428626,Europe & Central Asia,UMC
Turkmenistan,TKM,2010,NA,urban,Safely managed,2466839.513145387,Europe & Central Asia,UMC
Turkmenistan,TKM,2020,NA,urban,Safely managed,3167338.331204001,Europe & Central Asia,UMC
Turks and Caicos Islands,TCA,2000,NA,urban,Safely managed,17054.580715629563,Latin America & Caribbean,HIC
Turks and Caicos Islands,TCA,2010,NA,urban,Safely managed,29466.660057088593,Latin America & Caribbean,HIC
Turks and Caicos Islands,TCA,2020,NA,urban,Safely managed,36241.98084605567,Latin America & Caribbean,HIC
Tuvalu,TUV,2000,NA,urban,Safely managed,4322.0111557364,East Asia & Pacific,UMC
Tuvalu,TUV,2010,5.327181763010134,urban,Safely managed,5765.087260738222,East Asia & Pacific,UMC
Tuvalu,TUV,2020,NA,urban,Safely managed,7548.530755589599,East Asia & Pacific,UMC
Uganda,UGA,2000,NA,urban,Safely managed,3496912.6770035555,Sub-Saharan Africa,LIC
Uganda,UGA,2010,NA,urban,Safely managed,6285550.852204859,Sub-Saharan Africa,LIC
Uganda,UGA,2020,NA,urban,Safely managed,11414209.356365204,Sub-Saharan Africa,LIC
Ukraine,UKR,2000,36.76266270151162,urban,Safely managed,32792316.529360414,Europe & Central Asia,LMC
Ukraine,UKR,2010,46.07011878269724,urban,Safely managed,31411539.577129483,Europe & Central Asia,LMC
Ukraine,UKR,2020,68.91224392931105,urban,Safely managed,30442194.885528088,Europe & Central Asia,LMC
United Arab Emirates,ARE,2000,NA,urban,Safely managed,2514649.9154089764,Middle East & North Africa,HIC
United Arab Emirates,ARE,2010,NA,urban,Safely managed,7189437.337778211,Middle East & North Africa,HIC
United Arab Emirates,ARE,2020,NA,urban,Safely managed,8609395.387943834,Middle East & North Africa,HIC
United Kingdom,GBR,2000,98.88950815424474,urban,Safely managed,46343768.94518852,Europe & Central Asia,HIC
United Kingdom,GBR,2010,98.9337395489007,urban,Safely managed,51594083.62902254,Europe & Central Asia,HIC
